Event_ID,Session_ID,Funnel_Step,Step_Number,Event_Time,Restaurant_Name,Cuisine,Order_Value,Payment_Method,Delivery_Time_Mins
EVT4240,SES1914,Order Placed,5,2024-10-12 00:11:00,Faasos,Beverages,439.86,,
EVT4241,SES1915,App Opened,1,2024-07-12 00:00:00,,,,,
EVT4242,SES1915,Restaurant Viewed,2,2024-07-12 00:02:00,Haldirams,Biryani,,,
EVT4243,SES1915,Menu Opened,3,2024-07-12 00:05:00,Chai Point,Pizza,,,
EVT4244,SES1915,Payment Completed,6,2024-07-12 00:11:00,McDonalds,North Indian,588.44,Credit Card,
EVT4245,SES1916,App Opened,1,2024-12-27 00:00:00,,,,,
EVT4246,SES1916,Restaurant Viewed,2,2024-12-27 00:02:00,Chai Point,Fast Food,,,
EVT4247,SES1916,Order Delivered,7,2024-12-27 00:13:00,Burger King,Biryani,193.48,Wallet,43
EVT4248,SES1917,App Opened,1,2024-10-17 00:02:00,,,,,
EVT4249,SES1917,Menu Opened,3,2024-10-17 00:05:00,Burger King,Fast Food,,,
EVT4250,SES1917,Item Added to Cart,4,2024-10-17 00:06:00,Wow Momo,North Indian,,,
EVT4251,SES1917,Order Placed,5,2024-10-17 00:09:00,McDonalds,North Indian,726.91,,
EVT4252,SES1918,App Opened,1,2024-08-27 00:00:00,,,,,
EVT4253,SES1918,Restaurant Viewed,2,2024-08-27 00:04:00,McDonalds,Desserts,,,
EVT4254,SES1918,Menu Opened,3,2024-08-27 00:04:00,Burger King,Desserts,,,
EVT4255,SES1919,App Opened,1,2024-09-28 00:01:00,,,,,
EVT4256,SES1919,Menu Opened,3,2024-09-28 00:05:00,Chai Point,North Indian,,,
EVT4257,SES1920,App Opened,1,2024-07-06 00:01:00,,,,,
EVT4258,SES1920,Restaurant Viewed,2,2024-07-06 00:05:00,McDonalds,Biryani,,,
EVT4259,SES1920,Item Added to Cart,4,2024-07-06 00:07:00,Dominos,Beverages,,,
EVT4260,SES1920,Order Placed,5,2024-07-06 00:10:00,Chai Point,Desserts,784.8,,
EVT4261,SES1920,Order Delivered,7,2024-07-06 00:13:00,Box8,North Indian,613.83,Debit Card,36
EVT4262,SES1921,App Opened,1,2024-04-04 00:02:00,,,,,
EVT4263,SES1921,Restaurant Viewed,2,2024-04-04 00:04:00,Dominos,Pizza,,,
EVT4264,SES1921,Item Added to Cart,4,2024-04-04 00:09:00,McDonalds,Beverages,,,
EVT4265,SES1921,Order Placed,5,2024-04-04 00:08:00,McDonalds,South Indian,672.02,,
EVT4266,SES1921,Payment Completed,6,2024-04-04 00:10:00,Barbeque Nation,Desserts,122.84,Cash on Delivery,
EVT4267,SES1922,App Opened,1,2024-02-02 00:02:00,,,,,
EVT4268,SES1922,Menu Opened,3,2024-02-02 00:05:00,Faasos,Biryani,,,
EVT4269,SES1922,Item Added to Cart,4,2024-02-02 00:07:00,Box8,Beverages,,,
EVT4270,SES1922,Order Placed,5,2024-02-02 00:10:00,Burger King,Beverages,600.41,,
EVT4271,SES1923,App Opened,1,2024-03-19 00:00:00,,,,,
EVT4272,SES1923,Restaurant Viewed,2,2024-03-19 00:05:00,Paradise Biryani,Desserts,,,
EVT4273,SES1923,Item Added to Cart,4,2024-03-19 00:06:00,Faasos,North Indian,,,
EVT4274,SES1924,App Opened,1,2024-02-19 00:01:00,,,,,
EVT4275,SES1924,Restaurant Viewed,2,2024-02-19 00:03:00,McDonalds,South Indian,,,
EVT4276,SES1925,App Opened,1,2024-04-13 00:02:00,,,,,
EVT4277,SES1925,Restaurant Viewed,2,2024-04-13 00:02:00,Box8,Pizza,,,
EVT4278,SES1925,Menu Opened,3,2024-04-13 00:05:00,Paradise Biryani,Pizza,,,
EVT4279,SES1925,Item Added to Cart,4,2024-04-13 00:07:00,Burger King,Chinese,,,
EVT4280,SES1925,Order Placed,5,2024-04-13 00:08:00,Burger King,Chinese,662.9,,
EVT4281,SES1926,App Opened,1,2024-10-19 00:00:00,,,,,
EVT4282,SES1926,Restaurant Viewed,2,2024-10-19 00:03:00,Paradise Biryani,Biryani,,,
EVT4283,SES1926,Menu Opened,3,2024-10-19 00:04:00,Haldirams,Desserts,,,
EVT4284,SES1927,App Opened,1,2024-07-06 00:01:00,,,,,
EVT4285,SES1927,Menu Opened,3,2024-07-06 00:05:00,Barbeque Nation,Pizza,,,
EVT4286,SES1927,Item Added to Cart,4,2024-07-06 00:07:00,Box8,Desserts,,,
EVT4287,SES1927,Order Placed,5,2024-07-06 00:08:00,Paradise Biryani,Pizza,168.16,,
EVT4288,SES1928,App Opened,1,2024-12-01 00:00:00,,,,,
EVT4289,SES1928,Restaurant Viewed,2,2024-12-01 00:02:00,Chai Point,Fast Food,,,
EVT4290,SES1928,Item Added to Cart,4,2024-12-01 00:07:00,Burger King,South Indian,,,
EVT4291,SES1928,Order Placed,5,2024-12-01 00:11:00,Wow Momo,Pizza,134.18,,
EVT4292,SES1929,App Opened,1,2024-10-12 00:00:00,,,,,
EVT4293,SES1929,Menu Opened,3,2024-10-12 00:06:00,Dominos,Pizza,,,
EVT4294,SES1929,Order Delivered,7,2024-10-12 00:13:00,McDonalds,Desserts,401.36,Credit Card,26
EVT4295,SES1930,App Opened,1,2024-01-21 00:01:00,,,,,
EVT4296,SES1930,Menu Opened,3,2024-01-21 00:07:00,Barbeque Nation,Beverages,,,
EVT4297,SES1930,Item Added to Cart,4,2024-01-21 00:09:00,Barbeque Nation,Desserts,,,
EVT4298,SES1930,Order Placed,5,2024-01-21 00:09:00,Burger King,Desserts,166.74,,
EVT4299,SES1931,App Opened,1,2024-02-19 00:01:00,,,,,
EVT4300,SES1931,Restaurant Viewed,2,2024-02-19 00:04:00,Paradise Biryani,Chinese,,,
EVT4301,SES1931,Menu Opened,3,2024-02-19 00:05:00,McDonalds,South Indian,,,
EVT4302,SES1931,Item Added to Cart,4,2024-02-19 00:07:00,Paradise Biryani,Fast Food,,,
EVT4303,SES1931,Order Placed,5,2024-02-19 00:08:00,Barbeque Nation,Pizza,598.25,,
EVT4304,SES1931,Payment Completed,6,2024-02-19 00:10:00,Barbeque Nation,Pizza,559.66,UPI,
EVT4305,SES1932,App Opened,1,2024-04-08 00:03:00,,,,,
EVT4306,SES1932,Restaurant Viewed,2,2024-04-08 00:04:00,Chai Point,Chinese,,,
EVT4307,SES1932,Menu Opened,3,2024-04-08 00:06:00,McDonalds,Chinese,,,
EVT4308,SES1932,Payment Completed,6,2024-04-08 00:12:00,Paradise Biryani,South Indian,505.3,UPI,
EVT4309,SES1933,App Opened,1,2024-10-12 00:03:00,,,,,
EVT4310,SES1933,Restaurant Viewed,2,2024-10-12 00:05:00,Wow Momo,Pizza,,,
EVT4311,SES1934,App Opened,1,2024-08-22 00:00:00,,,,,
EVT4312,SES1934,Restaurant Viewed,2,2024-08-22 00:02:00,McDonalds,Fast Food,,,
EVT4313,SES1934,Menu Opened,3,2024-08-22 00:06:00,Wow Momo,Biryani,,,
EVT4314,SES1934,Item Added to Cart,4,2024-08-22 00:08:00,Faasos,Fast Food,,,
EVT4315,SES1935,App Opened,1,2024-07-24 00:02:00,,,,,
EVT4316,SES1935,Restaurant Viewed,2,2024-07-24 00:05:00,McDonalds,Desserts,,,
EVT4317,SES1935,Item Added to Cart,4,2024-07-24 00:08:00,Wow Momo,Beverages,,,
EVT4318,SES1935,Order Placed,5,2024-07-24 00:09:00,Paradise Biryani,Biryani,745.26,,
EVT4319,SES1936,App Opened,1,2024-06-10 00:02:00,,,,,
EVT4320,SES1936,Restaurant Viewed,2,2024-06-10 00:05:00,McDonalds,Chinese,,,
EVT4321,SES1936,Menu Opened,3,2024-06-10 00:06:00,Burger King,South Indian,,,
EVT4322,SES1937,App Opened,1,2024-06-14 00:02:00,,,,,
EVT4323,SES1937,Restaurant Viewed,2,2024-06-14 00:05:00,Haldirams,Biryani,,,
EVT4324,SES1937,Order Placed,5,2024-06-14 00:09:00,McDonalds,Pizza,743.88,,
EVT4325,SES1937,Payment Completed,6,2024-06-14 00:11:00,Box8,North Indian,647.4,Wallet,
EVT4326,SES1938,App Opened,1,2024-10-08 00:01:00,,,,,
EVT4327,SES1938,Menu Opened,3,2024-10-08 00:05:00,Wow Momo,Desserts,,,
EVT4328,SES1938,Item Added to Cart,4,2024-10-08 00:08:00,Burger King,Fast Food,,,
EVT4329,SES1938,Payment Completed,6,2024-10-08 00:13:00,Barbeque Nation,North Indian,93.51,Credit Card,
EVT4330,SES1939,App Opened,1,2024-01-01 00:00:00,,,,,
EVT4331,SES1939,Restaurant Viewed,2,2024-01-01 00:03:00,Paradise Biryani,Pizza,,,
EVT4332,SES1939,Menu Opened,3,2024-01-01 00:05:00,McDonalds,Chinese,,,
EVT4333,SES1939,Item Added to Cart,4,2024-01-01 00:09:00,Dominos,South Indian,,,
EVT4334,SES1939,Payment Completed,6,2024-01-01 00:10:00,Burger King,Desserts,774.87,Wallet,
EVT4335,SES1939,Order Delivered,7,2024-01-01 00:15:00,Burger King,Fast Food,367.98,Cash on Delivery,27
EVT4336,SES1940,App Opened,1,2024-03-10 00:03:00,,,,,
EVT4337,SES1940,Menu Opened,3,2024-03-10 00:07:00,McDonalds,Desserts,,,
EVT4338,SES1940,Item Added to Cart,4,2024-03-10 00:08:00,Burger King,North Indian,,,
EVT4339,SES1940,Payment Completed,6,2024-03-10 00:11:00,Haldirams,Biryani,385.03,Cash on Delivery,
EVT4340,SES1941,App Opened,1,2024-06-10 00:01:00,,,,,
EVT4341,SES1941,Restaurant Viewed,2,2024-06-10 00:03:00,Haldirams,Desserts,,,
EVT4342,SES1941,Menu Opened,3,2024-06-10 00:06:00,Barbeque Nation,South Indian,,,
EVT4343,SES1941,Order Placed,5,2024-06-10 00:09:00,Dominos,Desserts,331.26,,
EVT4344,SES1942,App Opened,1,2024-01-20 00:01:00,,,,,
EVT4345,SES1942,Restaurant Viewed,2,2024-01-20 00:05:00,Chai Point,Desserts,,,
EVT4346,SES1942,Menu Opened,3,2024-01-20 00:07:00,Wow Momo,North Indian,,,
EVT4347,SES1942,Item Added to Cart,4,2024-01-20 00:07:00,Barbeque Nation,Biryani,,,
EVT4348,SES1942,Order Placed,5,2024-01-20 00:08:00,Barbeque Nation,Desserts,662.37,,
EVT4349,SES1943,App Opened,1,2024-07-06 00:03:00,,,,,
EVT4350,SES1943,Restaurant Viewed,2,2024-07-06 00:02:00,Chai Point,Pizza,,,
EVT4351,SES1943,Menu Opened,3,2024-07-06 00:05:00,Burger King,Chinese,,,
EVT4352,SES1943,Item Added to Cart,4,2024-07-06 00:07:00,Chai Point,Biryani,,,
EVT4353,SES1943,Order Placed,5,2024-07-06 00:10:00,Dominos,Beverages,201.12,,
EVT4354,SES1944,App Opened,1,2024-10-19 00:01:00,,,,,
EVT4355,SES1944,Restaurant Viewed,2,2024-10-19 00:05:00,Box8,Biryani,,,
EVT4356,SES1944,Menu Opened,3,2024-10-19 00:04:00,McDonalds,Fast Food,,,
EVT4357,SES1945,App Opened,1,2024-06-15 00:01:00,,,,,
EVT4358,SES1945,Restaurant Viewed,2,2024-06-15 00:02:00,Barbeque Nation,Beverages,,,
EVT4359,SES1945,Menu Opened,3,2024-06-15 00:07:00,Barbeque Nation,South Indian,,,
EVT4360,SES1945,Payment Completed,6,2024-06-15 00:12:00,Haldirams,Fast Food,530.59,Debit Card,
EVT4361,SES1946,App Opened,1,2024-11-24 00:01:00,,,,,
EVT4362,SES1946,Restaurant Viewed,2,2024-11-24 00:04:00,Haldirams,Fast Food,,,
EVT4363,SES1946,Payment Completed,6,2024-11-24 00:11:00,Chai Point,South Indian,268.53,Cash on Delivery,
EVT4364,SES1946,Order Delivered,7,2024-11-24 00:15:00,Wow Momo,South Indian,291.39,Cash on Delivery,52
EVT4365,SES1947,App Opened,1,2024-01-29 00:02:00,,,,,
EVT4366,SES1947,Restaurant Viewed,2,2024-01-29 00:05:00,Burger King,Desserts,,,
EVT4367,SES1947,Item Added to Cart,4,2024-01-29 00:09:00,Paradise Biryani,Desserts,,,
EVT4368,SES1947,Order Placed,5,2024-01-29 00:11:00,Chai Point,Chinese,569.19,,
EVT4369,SES1948,App Opened,1,2024-04-26 00:00:00,,,,,
EVT4370,SES1948,Restaurant Viewed,2,2024-04-26 00:04:00,Dominos,Fast Food,,,
EVT4371,SES1948,Order Delivered,7,2024-04-26 00:15:00,McDonalds,South Indian,87.99,Wallet,39
EVT4372,SES1949,App Opened,1,2024-01-22 00:03:00,,,,,
EVT4373,SES1949,Restaurant Viewed,2,2024-01-22 00:05:00,Burger King,Biryani,,,
EVT4374,SES1949,Item Added to Cart,4,2024-01-22 00:09:00,Burger King,Fast Food,,,
EVT4375,SES1949,Payment Completed,6,2024-01-22 00:11:00,Chai Point,Biryani,738.69,Wallet,
EVT4376,SES1950,App Opened,1,2024-09-14 00:03:00,,,,,
EVT4377,SES1950,Restaurant Viewed,2,2024-09-14 00:05:00,Haldirams,North Indian,,,
EVT4378,SES1951,App Opened,1,2024-10-31 00:01:00,,,,,
EVT4379,SES1951,Restaurant Viewed,2,2024-10-31 00:05:00,Box8,Biryani,,,
EVT4380,SES1952,App Opened,1,2024-03-16 00:01:00,,,,,
EVT4381,SES1952,Restaurant Viewed,2,2024-03-16 00:04:00,Box8,North Indian,,,
EVT4382,SES1952,Menu Opened,3,2024-03-16 00:05:00,Box8,Desserts,,,
EVT4383,SES1952,Item Added to Cart,4,2024-03-16 00:07:00,Faasos,Beverages,,,
EVT4384,SES1952,Payment Completed,6,2024-03-16 00:12:00,Paradise Biryani,North Indian,687.57,Debit Card,
EVT4385,SES1953,App Opened,1,2024-01-26 00:00:00,,,,,
EVT4386,SES1953,Restaurant Viewed,2,2024-01-26 00:02:00,Barbeque Nation,Desserts,,,
EVT4387,SES1954,App Opened,1,2024-08-10 00:03:00,,,,,
EVT4388,SES1954,Restaurant Viewed,2,2024-08-10 00:02:00,Dominos,Desserts,,,
EVT4389,SES1954,Order Delivered,7,2024-08-10 00:13:00,Box8,Chinese,632.05,Wallet,59
EVT4390,SES1955,App Opened,1,2024-07-21 00:01:00,,,,,
EVT4391,SES1955,Restaurant Viewed,2,2024-07-21 00:03:00,Wow Momo,Fast Food,,,
EVT4392,SES1955,Payment Completed,6,2024-07-21 00:10:00,Chai Point,North Indian,464.4,Debit Card,
EVT4393,SES1956,App Opened,1,2024-02-06 00:02:00,,,,,
EVT4394,SES1956,Restaurant Viewed,2,2024-02-06 00:03:00,Box8,Pizza,,,
EVT4395,SES1956,Item Added to Cart,4,2024-02-06 00:07:00,Paradise Biryani,Biryani,,,
EVT4396,SES1957,App Opened,1,2024-12-09 00:02:00,,,,,
EVT4397,SES1957,Item Added to Cart,4,2024-12-09 00:06:00,Wow Momo,Chinese,,,
EVT4398,SES1957,Order Placed,5,2024-12-09 00:10:00,Faasos,Beverages,216.69,,
EVT4399,SES1958,App Opened,1,2024-06-13 00:02:00,,,,,
EVT4400,SES1958,Restaurant Viewed,2,2024-06-13 00:04:00,Haldirams,North Indian,,,
EVT4401,SES1958,Order Delivered,7,2024-06-13 00:12:00,Wow Momo,Beverages,441.44,UPI,44
EVT4402,SES1959,App Opened,1,2024-03-27 00:02:00,,,,,
EVT4403,SES1959,Restaurant Viewed,2,2024-03-27 00:02:00,Paradise Biryani,North Indian,,,
EVT4404,SES1959,Menu Opened,3,2024-03-27 00:06:00,Box8,Chinese,,,
EVT4405,SES1959,Payment Completed,6,2024-03-27 00:10:00,Haldirams,Beverages,637.79,UPI,
EVT4406,SES1960,App Opened,1,2024-01-23 00:01:00,,,,,
EVT4407,SES1960,Restaurant Viewed,2,2024-01-23 00:04:00,Burger King,Beverages,,,
EVT4408,SES1960,Item Added to Cart,4,2024-01-23 00:06:00,Faasos,South Indian,,,
EVT4409,SES1961,App Opened,1,2024-02-13 00:03:00,,,,,
EVT4410,SES1961,Restaurant Viewed,2,2024-02-13 00:04:00,Barbeque Nation,Fast Food,,,
EVT4411,SES1961,Item Added to Cart,4,2024-02-13 00:06:00,Chai Point,Chinese,,,
EVT4412,SES1962,App Opened,1,2024-01-08 00:01:00,,,,,
EVT4413,SES1962,Restaurant Viewed,2,2024-01-08 00:05:00,Barbeque Nation,South Indian,,,
EVT4414,SES1962,Menu Opened,3,2024-01-08 00:04:00,Wow Momo,South Indian,,,
EVT4415,SES1962,Order Delivered,7,2024-01-08 00:15:00,Wow Momo,Desserts,175.35,Wallet,22
EVT4416,SES1963,App Opened,1,2024-01-12 00:00:00,,,,,
EVT4417,SES1963,Restaurant Viewed,2,2024-01-12 00:02:00,Chai Point,North Indian,,,
EVT4418,SES1964,App Opened,1,2024-10-06 00:02:00,,,,,
EVT4419,SES1964,Restaurant Viewed,2,2024-10-06 00:04:00,Box8,Desserts,,,
EVT4420,SES1964,Item Added to Cart,4,2024-10-06 00:08:00,Paradise Biryani,Beverages,,,
EVT4421,SES1964,Payment Completed,6,2024-10-06 00:10:00,Barbeque Nation,Chinese,294.74,Debit Card,
EVT4422,SES1964,Order Delivered,7,2024-10-06 00:12:00,Box8,South Indian,755.93,Credit Card,34
EVT4423,SES1965,App Opened,1,2024-12-23 00:01:00,,,,,
EVT4424,SES1965,Restaurant Viewed,2,2024-12-23 00:04:00,Box8,Beverages,,,
EVT4425,SES1965,Menu Opened,3,2024-12-23 00:04:00,Haldirams,Desserts,,,
EVT4426,SES1965,Payment Completed,6,2024-12-23 00:12:00,Haldirams,Desserts,309.14,Debit Card,
EVT4427,SES1965,Order Delivered,7,2024-12-23 00:14:00,Haldirams,Desserts,264.21,UPI,54
EVT4428,SES1966,App Opened,1,2024-03-28 00:02:00,,,,,
EVT4429,SES1966,Menu Opened,3,2024-03-28 00:04:00,Haldirams,Desserts,,,
EVT4430,SES1966,Order Placed,5,2024-03-28 00:09:00,Dominos,Fast Food,709.48,,
EVT4431,SES1967,App Opened,1,2024-08-26 00:02:00,,,,,
EVT4432,SES1967,Restaurant Viewed,2,2024-08-26 00:05:00,Wow Momo,Chinese,,,
EVT4433,SES1967,Order Placed,5,2024-08-26 00:08:00,Wow Momo,Desserts,660.89,,
EVT4434,SES1968,App Opened,1,2024-12-03 00:02:00,,,,,
EVT4435,SES1968,Restaurant Viewed,2,2024-12-03 00:03:00,Paradise Biryani,Biryani,,,
EVT4436,SES1968,Menu Opened,3,2024-12-03 00:07:00,McDonalds,Chinese,,,
EVT4437,SES1968,Payment Completed,6,2024-12-03 00:13:00,McDonalds,Chinese,772.1,Wallet,
EVT4438,SES1969,App Opened,1,2024-07-16 00:03:00,,,,,
EVT4439,SES1969,Restaurant Viewed,2,2024-07-16 00:05:00,Box8,Desserts,,,
EVT4440,SES1969,Menu Opened,3,2024-07-16 00:06:00,Wow Momo,Chinese,,,
EVT4441,SES1970,App Opened,1,2024-09-05 00:02:00,,,,,
EVT4442,SES1971,App Opened,1,2024-12-30 00:01:00,,,,,
EVT4443,SES1971,Restaurant Viewed,2,2024-12-30 00:05:00,Burger King,Biryani,,,
EVT4444,SES1971,Menu Opened,3,2024-12-30 00:06:00,Faasos,Chinese,,,
EVT4445,SES1971,Item Added to Cart,4,2024-12-30 00:08:00,Box8,Pizza,,,
EVT4446,SES1971,Order Placed,5,2024-12-30 00:09:00,Box8,Pizza,782.75,,
EVT4447,SES1971,Order Delivered,7,2024-12-30 00:13:00,Wow Momo,North Indian,101.12,UPI,38
EVT4448,SES1972,App Opened,1,2024-09-07 00:03:00,,,,,
EVT4449,SES1972,Menu Opened,3,2024-09-07 00:04:00,Barbeque Nation,Pizza,,,
EVT4450,SES1973,App Opened,1,2024-06-29 00:00:00,,,,,
EVT4451,SES1973,Restaurant Viewed,2,2024-06-29 00:05:00,Paradise Biryani,Chinese,,,
EVT4452,SES1973,Payment Completed,6,2024-06-29 00:13:00,Paradise Biryani,Desserts,293.93,Credit Card,
EVT4453,SES1974,App Opened,1,2024-11-16 00:01:00,,,,,
EVT4454,SES1974,Restaurant Viewed,2,2024-11-16 00:03:00,Haldirams,Fast Food,,,
EVT4455,SES1974,Item Added to Cart,4,2024-11-16 00:09:00,Wow Momo,Desserts,,,
EVT4456,SES1975,App Opened,1,2024-03-18 00:03:00,,,,,
EVT4457,SES1975,Restaurant Viewed,2,2024-03-18 00:02:00,Paradise Biryani,Desserts,,,
EVT4458,SES1975,Menu Opened,3,2024-03-18 00:04:00,Dominos,Beverages,,,
EVT4459,SES1975,Order Placed,5,2024-03-18 00:08:00,Chai Point,Desserts,374.51,,
EVT4460,SES1976,App Opened,1,2024-07-14 00:03:00,,,,,
EVT4461,SES1976,Restaurant Viewed,2,2024-07-14 00:04:00,Burger King,Biryani,,,
EVT4462,SES1976,Menu Opened,3,2024-07-14 00:06:00,Chai Point,Biryani,,,
EVT4463,SES1976,Item Added to Cart,4,2024-07-14 00:07:00,Paradise Biryani,Pizza,,,
EVT4464,SES1977,App Opened,1,2024-06-08 00:03:00,,,,,
EVT4465,SES1977,Restaurant Viewed,2,2024-06-08 00:02:00,Chai Point,Beverages,,,
EVT4466,SES1977,Menu Opened,3,2024-06-08 00:05:00,Dominos,Beverages,,,
EVT4467,SES1977,Payment Completed,6,2024-06-08 00:10:00,Box8,Chinese,775.52,Credit Card,
EVT4468,SES1978,App Opened,1,2024-11-30 00:00:00,,,,,
EVT4469,SES1978,Restaurant Viewed,2,2024-11-30 00:05:00,Haldirams,Pizza,,,
EVT4470,SES1978,Menu Opened,3,2024-11-30 00:05:00,Barbeque Nation,Chinese,,,
EVT4471,SES1979,App Opened,1,2024-06-07 00:00:00,,,,,
EVT4472,SES1979,Menu Opened,3,2024-06-07 00:04:00,Chai Point,Desserts,,,
EVT4473,SES1979,Order Delivered,7,2024-06-07 00:12:00,Chai Point,Desserts,311.37,Wallet,24
EVT4474,SES1980,App Opened,1,2024-02-04 00:00:00,,,,,
EVT4475,SES1980,Payment Completed,6,2024-02-04 00:11:00,McDonalds,Fast Food,136.49,Debit Card,
EVT4476,SES1981,App Opened,1,2024-01-16 00:00:00,,,,,
EVT4477,SES1981,Restaurant Viewed,2,2024-01-16 00:02:00,Faasos,Fast Food,,,
EVT4478,SES1981,Menu Opened,3,2024-01-16 00:06:00,Paradise Biryani,South Indian,,,
EVT4479,SES1982,App Opened,1,2024-11-22 00:03:00,,,,,
EVT4480,SES1982,Restaurant Viewed,2,2024-11-22 00:03:00,Box8,South Indian,,,
EVT4481,SES1982,Item Added to Cart,4,2024-11-22 00:09:00,Chai Point,North Indian,,,
EVT4482,SES1982,Order Placed,5,2024-11-22 00:08:00,Box8,Pizza,722.43,,
EVT4483,SES1983,App Opened,1,2024-04-04 00:02:00,,,,,
EVT4484,SES1983,Restaurant Viewed,2,2024-04-04 00:04:00,Burger King,Pizza,,,
EVT4485,SES1983,Payment Completed,6,2024-04-04 00:10:00,Haldirams,Desserts,363.43,Credit Card,
EVT4486,SES1984,App Opened,1,2024-10-17 00:00:00,,,,,
EVT4487,SES1984,Restaurant Viewed,2,2024-10-17 00:04:00,Faasos,Desserts,,,
EVT4488,SES1984,Item Added to Cart,4,2024-10-17 00:06:00,Chai Point,North Indian,,,
EVT4489,SES1984,Order Placed,5,2024-10-17 00:10:00,McDonalds,Fast Food,145.19,,
EVT4490,SES1985,App Opened,1,2024-01-14 00:01:00,,,,,
EVT4491,SES1985,Item Added to Cart,4,2024-01-14 00:09:00,McDonalds,Pizza,,,
EVT4492,SES1985,Order Placed,5,2024-01-14 00:09:00,Box8,Beverages,295.99,,
EVT4493,SES1986,App Opened,1,2024-11-05 00:00:00,,,,,
EVT4494,SES1987,App Opened,1,2024-08-30 00:00:00,,,,,
EVT4495,SES1987,Restaurant Viewed,2,2024-08-30 00:02:00,Dominos,South Indian,,,
EVT4496,SES1987,Menu Opened,3,2024-08-30 00:06:00,Haldirams,South Indian,,,
EVT4497,SES1987,Item Added to Cart,4,2024-08-30 00:07:00,Wow Momo,Desserts,,,
EVT4498,SES1987,Order Placed,5,2024-08-30 00:10:00,Faasos,Biryani,478.55,,
EVT4499,SES1988,App Opened,1,2024-07-28 00:01:00,,,,,
EVT4500,SES1988,Restaurant Viewed,2,2024-07-28 00:02:00,Dominos,Desserts,,,
EVT4501,SES1988,Menu Opened,3,2024-07-28 00:07:00,McDonalds,Chinese,,,
EVT4502,SES1988,Item Added to Cart,4,2024-07-28 00:07:00,Box8,Beverages,,,
EVT4503,SES1989,App Opened,1,2024-12-09 00:02:00,,,,,
EVT4504,SES1989,Restaurant Viewed,2,2024-12-09 00:02:00,Faasos,Chinese,,,
EVT4505,SES1989,Order Placed,5,2024-12-09 00:08:00,Barbeque Nation,Desserts,617.05,,
EVT4506,SES1990,App Opened,1,2024-11-11 00:02:00,,,,,
EVT4507,SES1990,Restaurant Viewed,2,2024-11-11 00:05:00,Wow Momo,Desserts,,,
EVT4508,SES1990,Menu Opened,3,2024-11-11 00:07:00,McDonalds,Pizza,,,
EVT4509,SES1990,Item Added to Cart,4,2024-11-11 00:09:00,Burger King,Fast Food,,,
EVT4510,SES1990,Order Placed,5,2024-11-11 00:08:00,McDonalds,Desserts,133.04,,
EVT4511,SES1990,Order Delivered,7,2024-11-11 00:14:00,Chai Point,Beverages,84.28,Cash on Delivery,53
EVT4512,SES1991,App Opened,1,2024-07-26 00:02:00,,,,,
EVT4513,SES1991,Menu Opened,3,2024-07-26 00:05:00,Burger King,Desserts,,,
EVT4514,SES1991,Item Added to Cart,4,2024-07-26 00:09:00,Burger King,Fast Food,,,
EVT4515,SES1991,Order Placed,5,2024-07-26 00:08:00,Wow Momo,Biryani,682.94,,
EVT4516,SES1992,App Opened,1,2024-11-09 00:01:00,,,,,
EVT4517,SES1992,Restaurant Viewed,2,2024-11-09 00:02:00,McDonalds,North Indian,,,
EVT4518,SES1992,Item Added to Cart,4,2024-11-09 00:06:00,McDonalds,Fast Food,,,
EVT4519,SES1992,Order Placed,5,2024-11-09 00:10:00,Paradise Biryani,Chinese,575.76,,
EVT4520,SES1993,App Opened,1,2024-01-22 00:03:00,,,,,
EVT4521,SES1993,Restaurant Viewed,2,2024-01-22 00:04:00,Haldirams,South Indian,,,
EVT4522,SES1993,Menu Opened,3,2024-01-22 00:05:00,Wow Momo,North Indian,,,
EVT4523,SES1993,Item Added to Cart,4,2024-01-22 00:09:00,Burger King,Chinese,,,
EVT4524,SES1994,App Opened,1,2024-01-21 00:02:00,,,,,
EVT4525,SES1994,Restaurant Viewed,2,2024-01-21 00:04:00,Barbeque Nation,Chinese,,,
EVT4526,SES1994,Menu Opened,3,2024-01-21 00:06:00,Faasos,Biryani,,,
EVT4527,SES1994,Payment Completed,6,2024-01-21 00:10:00,Dominos,North Indian,534.05,UPI,
EVT4528,SES1995,App Opened,1,2024-05-29 00:02:00,,,,,
EVT4529,SES1995,Restaurant Viewed,2,2024-05-29 00:03:00,Barbeque Nation,Biryani,,,
EVT4530,SES1995,Item Added to Cart,4,2024-05-29 00:09:00,McDonalds,Chinese,,,
EVT4531,SES1995,Order Delivered,7,2024-05-29 00:15:00,Box8,Beverages,117.68,Cash on Delivery,44
EVT4532,SES1996,App Opened,1,2024-03-26 00:03:00,,,,,
EVT4533,SES1996,Restaurant Viewed,2,2024-03-26 00:05:00,McDonalds,Biryani,,,
EVT4534,SES1996,Menu Opened,3,2024-03-26 00:04:00,Chai Point,North Indian,,,
EVT4535,SES1996,Item Added to Cart,4,2024-03-26 00:07:00,Wow Momo,Desserts,,,
EVT4536,SES1996,Order Placed,5,2024-03-26 00:09:00,Paradise Biryani,South Indian,343.5,,
EVT4537,SES1996,Order Delivered,7,2024-03-26 00:13:00,Burger King,South Indian,397.68,UPI,47
EVT4538,SES1997,App Opened,1,2024-09-21 00:00:00,,,,,
EVT4539,SES1997,Restaurant Viewed,2,2024-09-21 00:02:00,Paradise Biryani,Beverages,,,
